01.03.2023;18:14:53.220;0.0488210432231426;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:53.938;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:54.587;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:55.186;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:55.853;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:56.503;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:57.171;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:57.886;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:58.424;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:59.137;1.1821926904076466e-07;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:14:59.723;1.1821926904076466e-07;0.0995619744062423;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:00.404;1.1821926904076466e-07;0.0995619744062423;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:01.071;1.1821926904076466e-07;0.0995619744062423;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:01.708;1.1821926904076466e-07;0.0995619744062423;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:02.339;0.0026191181968897;0.0995619744062423;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:02.972;0.5498424172401428;0.1999569237232208;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:03.656;0.9991961121559144;0.1999569237232208;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:04.322;0.9991961121559144;0.1999569237232208;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:04.976;0.9991961121559144;0.1999569237232208;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07
01.03.2023;18:15:05.640;1.1825194358825684;0.3186849057674408;-0.0742584317922592;-0.0008728020475246;0.0349069572985172
01.03.2023;18:15:06.256;1.5987123250961304;0.9941455125808716;-0.1196544170379638;-0.0008728020475246;0.3752460479736328
01.03.2023;18:15:06.943;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;0.7155852913856506
01.03.2023;18:15:07.573;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;1.055924415588379
01.03.2023;18:15:08.223;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;1.3962637186050415
01.03.2023;18:15:08.825;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;1.4835301637649536
01.03.2023;18:15:09.560;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;1.4835301637649536
01.03.2023;18:15:10.159;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;1.151917815208435
01.03.2023;18:15:10.793;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;0.811578631401062
01.03.2023;18:15:11.458;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;0.471239298582077
01.03.2023;18:15:12.083;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;0.1309000700712204
01.03.2023;18:15:12.759;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;-0.2094390988349914
01.03.2023;18:15:13.409;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;-0.3926986753940582
01.03.2023;18:15:14.105;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;-0.3926986753940582
01.03.2023;18:15:14.679;1.5987123250961304;1.3858606815338137;-0.1196544170379638;-0.0008728020475246;-0.3926986753940582
01.03.2023;18:15:15.359;1.5987123250961304;1.3160207271575928;-0.1196544170379638;-0.0008728020475246;-0.3926986753940582
01.03.2023;18:15:16.017;1.5987123250961304;1.3160207271575928;-0.1196544170379638;-0.0008728020475246;-0.3926986753940582
01.03.2023;18:15:16.646;1.7174403667449951;1.381495714187622;-0.1990973949432373;-0.0803157985210418;-0.3926986753940582
01.03.2023;18:15:17.361;2.3929009437561035;1.3989557027816772;-0.8614829778671265;-0.7427015900611877;-0.3926986753940582
01.03.2023;18:15:17.961;3.04127836227417;1.3989557027816772;-1.5020033121109009;-1.4076660871505735;-0.3926986753940582
01.03.2023;18:15:18.628;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;-0.3926986753940582
01.03.2023;18:15:19.245;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;-0.3926986753940582
01.03.2023;18:15:19.929;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;-0.1658057570457458
01.03.2023;18:15:20.595;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;0.1745334565639495
01.03.2023;18:15:21.312;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;0.514872670173645
01.03.2023;18:15:21.897;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;0.8552119731903076
01.03.2023;18:15:22.580;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;1.1955511569976809
01.03.2023;18:15:23.213;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;1.4660773277282717
01.03.2023;18:15:23.897;2.8622732162475586;1.1632723808288574;-1.330855131149292;-1.394477128982544;1.361357569694519
01.03.2023;18:17:47.036;0.0034774683881551;0.0002414286718703;-0.0002943246799986;-0.0008728232351131;1.2582859199e-06
