01.03.2023;18:14:53.220;0.0488210432231426;3.99896161979e-05;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07;Idle
01.03.2023;18:14:59.723;1.1821926904076466e-07;0.0995619744062423;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07;Start
01.03.2023;18:15:03.656;0.9991961121559144;0.1999569237232208;-5.34289683855e-05;-0.0008728020475246;3.660129266336298e-07;Adjust
01.03.2023;18:15:08.825;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;1.4835301637649536;DriveDown
01.03.2023;18:15:13.409;1.5987123250961304;1.499350666999817;-0.1196544170379638;-0.0008728020475246;-0.3926986753940582;PickUp
01.03.2023;18:15:15.359;1.5987123250961304;1.3160207271575928;-0.1196544170379638;-0.0008728020475246;-0.3926986753940582;Lift
01.03.2023;18:15:18.628;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;-0.3926986753940582;Forwarding
01.03.2023;18:15:23.213;3.0979561805725098;1.3989557027816772;-1.5490849018096924;-1.4992371797561646;1.4660773277282717;Release
01.03.2023;18:17:47.036;0.0034774683881551;0.0002414286718703;-0.0002943246799986;-0.0008728232351131;1.2582859199e-06;Idle
01.03.2023;18:17:54.888;0.0008718835306353;0.0997634306550026;-0.0002943246799986;-0.0008728232351131;1.2582859199e-06;Start
01.03.2023;18:18:01.357;0.9991946220397948;0.1992854326963424;-0.0002943246799986;-0.0008728232351131;1.2582859199e-06;Adjust
01.03.2023;18:18:05.909;1.5987107753753662;1.4995523691177368;-0.1198953166604042;-0.0008728232351131;1.4748046398162842;DriveDown
01.03.2023;18:18:09.810;1.5987107753753662;1.4995523691177368;-0.1198953166604042;-0.0008728232351131;-0.3926976919174194;PickUp
01.03.2023;18:18:11.110;1.5987107753753662;1.3153493404388428;-0.1198953166604042;-0.0008728232351131;-0.3926976919174194;Lift
01.03.2023;18:18:14.328;3.097954273223877;1.3991574048995972;-1.5493192672729492;-1.499236822128296;-0.3926976919174194;Forwarding
01.03.2023;18:18:18.931;3.097954273223877;1.3991574048995972;-1.5493192672729492;-1.499236822128296;1.4660781621932983;Release
01.03.2023;18:21:51.138;0.0008712392300367;0.0005238922894932;-0.0006361107225529;-0.0008716405718587;2.4524451873e-06;Idle
01.03.2023;18:21:54.997;0.0008712392300367;0.099172867834568;-0.0006361107225529;-0.0008716405718587;2.4524451873e-06;Start
01.03.2023;18:21:58.896;0.9991942048072816;0.1995678395032882;-0.0006361107225529;-0.0008716405718587;2.4524451873e-06;Adjust
01.03.2023;18:22:03.466;1.5987104177474976;1.4989614486694336;-0.1193640977144241;-0.0008716405718587;1.4398990869522097;DriveDown
01.03.2023;18:22:08.667;1.5987104177474976;1.4989614486694336;-0.1193640977144241;-0.0008716405718587;-0.3926965296268463;PickUp
01.03.2023;18:22:10.618;1.5987104177474976;1.3156315088272097;-0.1193640977144241;-0.0008716405718587;-0.3926965296268463;Lift
01.03.2023;18:22:13.869;3.097954034805298;1.3994394540786743;-1.5487947463989258;-1.49923574924469;-0.3926965296268463;Forwarding
01.03.2023;18:22:19.121;3.097954034805298;1.3994394540786743;-1.5487947463989258;-1.49923574924469;1.4660793542861938;Release
01.03.2023;18:36:34.081;0.0008702208288013;0.0006562885828316;-0.0001713165111141;-1.3921209074e-06;4.4297912609e-06;Idle
01.03.2023;18:36:39.934;0.0008702208288013;0.0993052795529365;-0.0001713165111141;-1.3921209074e-06;4.4297912609e-06;Start
01.03.2023;18:36:47.136;0.9991931915283204;0.1997002810239792;-0.0001713165111141;-1.3921209074e-06;4.4297912609e-06;Adjust
01.03.2023;18:36:51.620;1.5987093448638916;1.4990941286087036;-0.1197723150253295;-1.3921209074e-06;1.4835340976715088;DriveDown
01.03.2023;18:36:56.172;1.5987093448638916;1.4990941286087036;-0.1197723150253295;-1.3921209074e-06;-0.3926946818828583;PickUp
01.03.2023;18:36:57.475;1.5987093448638916;1.31576406955719;-0.1197723150253295;-1.3921209074e-06;-0.3926946818828583;Lift
01.03.2023;18:37:00.724;3.0979533195495605;1.3995721340179443;-1.5491963624954224;-1.4992386102676392;-0.3926946818828583;Forwarding
01.03.2023;18:37:05.258;3.0979533195495605;1.3995721340179443;-1.5491963624954224;-1.4992386102676392;1.4660812616348269;Release
01.03.2023;18:44:18.924;0.0924393162131309;0.0001854931033449;-0.0006612159195356;-2.3940103801e-06;4.296008683e-06;Idle
01.03.2023;18:44:26.777;0.0008682186016812;0.0997074916958808;-0.0006612159195356;-2.3940103801e-06;4.296008683e-06;Start
01.03.2023;18:44:29.944;0.8447976112365723;0.1992294639348983;-0.0006612159195356;-2.3940103801e-06;4.296008683e-06;Adjust
01.03.2023;18:44:35.164;1.5987074375152588;1.4994964599609375;-0.1193892136216163;-2.3940103801e-06;1.4835342168807983;DriveDown
01.03.2023;18:44:39.703;1.5987074375152588;1.4994964599609375;-0.1193892136216163;-2.3940103801e-06;-0.3839678764343261;PickUp
01.03.2023;18:44:41.067;1.5987074375152588;1.3152934312820437;-0.1193892136216163;-2.3940103801e-06;-0.3926944732666015;Lift
01.03.2023;18:44:44.287;3.0979511737823486;1.3991013765335083;-1.5488197803497314;-1.499239444732666;-0.3926944732666015;Forwarding
01.03.2023;18:44:48.837;3.0979511737823486;1.3991013765335083;-1.5488197803497314;-1.499239444732666;1.4660812616348269;Release
01.03.2023;18:46:03.035;0.0034724702127277;0.0003062115283682;-0.0008229517261497;-3.1151928396e-06;4.1172424971e-06;Idle
